,id_x_x,device_id_x,transaction_value_x,account_id,ts_millis_x,latitude_x,longitude_x,zip_x,id_x_y,device_id_y,transaction_value_y,ts_millis_y,latitude_y,longitude_y,zip_y,distance,diff_first_second,average,fraud
12028,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,9.143268315919737e+18,3087.0,165.76,1465290028579.0,42.892210999999996,-71.234009,3087,0.0,289685.0,1.5808350030124856,0
12029,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,6.355546002493859e+18,3087.0,0.16,1465290029365.0,42.892210999999996,-71.234009,3087,0.0,288899.0,1.5808350030124856,0
12030,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,6.468069856530402e+18,3087.0,123.07,1465290034616.0,42.892210999999996,-71.234009,3087,0.0,283648.0,1.5808350030124856,0
12031,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,6.685771167401337e+18,3087.0,5.28,1465290116910.0,42.892210999999996,-71.234009,3087,0.0,201354.0,1.5808350030124856,0
12032,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,8.435729334068137e+18,3087.0,102.03,1465290158208.0,42.892210999999996,-71.234009,3087,0.0,160056.0,1.5808350030124856,0
12033,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,7.238362855206077e+18,3087.0,136.27,1465290182917.0,42.892210999999996,-71.234009,3087,0.0,135347.0,1.5808350030124856,0
12034,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,6.459840584060403e+18,3087.0,94.56,1465290236642.0,42.892210999999996,-71.234009,3087,0.0,81622.0,1.5808350030124856,0
12035,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,5.503133645583353e+18,3087.0,126.94,1465290248583.0,42.892210999999996,-71.234009,3087,0.0,69681.0,1.5808350030124856,0
12062,6.080357845129967e+18,3101.0,45.06,3101.0,1464898276283.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,3266.0,1.5808350030124856,0
12087,5.265280750934553e+18,3101.0,107.67,3101.0,1465250963494.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,352690477.0,1.5808350030124856,1
12088,5.265280750934553e+18,3101.0,107.67,3101.0,1465250963494.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,352687211.0,1.5808350030124856,1
12112,7.369991467086098e+18,3101.0,82.32,3101.0,1465289583563.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,391310546.0,1.5808350030124856,1
12113,7.369991467086098e+18,3101.0,82.32,3101.0,1465289583563.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,391307280.0,1.5808350030124856,1
12114,7.369991467086098e+18,3101.0,82.32,3101.0,1465289583563.0,42.988483,-71.462111,3101,5.265280750934553e+18,3101.0,107.67,1465250963494.0,42.988483,-71.462111,3101,0.0,38620069.0,1.5808350030124856,1
12137,7.340217921206104e+18,3101.0,122.78,3101.0,1465289683720.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,391410703.0,1.5808350030124856,1
12138,7.340217921206104e+18,3101.0,122.78,3101.0,1465289683720.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,391407437.0,1.5808350030124856,1
12139,7.340217921206104e+18,3101.0,122.78,3101.0,1465289683720.0,42.988483,-71.462111,3101,5.265280750934553e+18,3101.0,107.67,1465250963494.0,42.988483,-71.462111,3101,0.0,38720226.0,1.5808350030124856,1
12140,7.340217921206104e+18,3101.0,122.78,3101.0,1465289683720.0,42.988483,-71.462111,3101,7.369991467086098e+18,3101.0,82.32,1465289583563.0,42.988483,-71.462111,3101,0.0,100157.0,1.5808350030124856,0
12162,4.866000526795282e+18,3101.0,151.23,3101.0,1465289740837.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,391467820.0,1.5808350030124856,1
12163,4.866000526795282e+18,3101.0,151.23,3101.0,1465289740837.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,391464554.0,1.5808350030124856,1
12164,4.866000526795282e+18,3101.0,151.23,3101.0,1465289740837.0,42.988483,-71.462111,3101,5.265280750934553e+18,3101.0,107.67,1465250963494.0,42.988483,-71.462111,3101,0.0,38777343.0,1.5808350030124856,1
12165,4.866000526795282e+18,3101.0,151.23,3101.0,1465289740837.0,42.988483,-71.462111,3101,7.369991467086098e+18,3101.0,82.32,1465289583563.0,42.988483,-71.462111,3101,0.0,157274.0,1.5808350030124856,0
12166,4.866000526795282e+18,3101.0,151.23,3101.0,1465289740837.0,42.988483,-71.462111,3101,7.340217921206104e+18,3101.0,122.78,1465289683720.0,42.988483,-71.462111,3101,0.0,57117.0,1.5808350030124856,0
12187,7.782217895971216e+18,3101.0,23.99,3101.0,1465289881758.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,391608741.0,1.5808350030124856,1
12188,7.782217895971216e+18,3101.0,23.99,3101.0,1465289881758.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,391605475.0,1.5808350030124856,1
12189,7.782217895971216e+18,3101.0,23.99,3101.0,1465289881758.0,42.988483,-71.462111,3101,5.265280750934553e+18,3101.0,107.67,1465250963494.0,42.988483,-71.462111,3101,0.0,38918264.0,1.5808350030124856,1
12190,7.782217895971216e+18,3101.0,23.99,3101.0,1465289881758.0,42.988483,-71.462111,3101,7.369991467086098e+18,3101.0,82.32,1465289583563.0,42.988483,-71.462111,3101,0.0,298195.0,1.5808350030124856,0
12191,7.782217895971216e+18,3101.0,23.99,3101.0,1465289881758.0,42.988483,-71.462111,3101,7.340217921206104e+18,3101.0,122.78,1465289683720.0,42.988483,-71.462111,3101,0.0,198038.0,1.5808350030124856,0
12192,7.782217895971216e+18,3101.0,23.99,3101.0,1465289881758.0,42.988483,-71.462111,3101,4.866000526795282e+18,3101.0,151.23,1465289740837.0,42.988483,-71.462111,3101,0.0,140921.0,1.5808350030124856,0
12212,8.61215628701821e+18,3101.0,98.17,3101.0,1465289892477.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,391619460.0,1.5808350030124856,1
12213,8.61215628701821e+18,3101.0,98.17,3101.0,1465289892477.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,391616194.0,1.5808350030124856,1
12214,8.61215628701821e+18,3101.0,98.17,3101.0,1465289892477.0,42.988483,-71.462111,3101,5.265280750934553e+18,3101.0,107.67,1465250963494.0,42.988483,-71.462111,3101,0.0,38928983.0,1.5808350030124856,1
12215,8.61215628701821e+18,3101.0,98.17,3101.0,1465289892477.0,42.988483,-71.462111,3101,7.369991467086098e+18,3101.0,82.32,1465289583563.0,42.988483,-71.462111,3101,0.0,308914.0,1.5808350030124856,0
12216,8.61215628701821e+18,3101.0,98.17,3101.0,1465289892477.0,42.988483,-71.462111,3101,7.340217921206104e+18,3101.0,122.78,1465289683720.0,42.988483,-71.462111,3101,0.0,208757.0,1.5808350030124856,0
12217,8.61215628701821e+18,3101.0,98.17,3101.0,1465289892477.0,42.988483,-71.462111,3101,4.866000526795282e+18,3101.0,151.23,1465289740837.0,42.988483,-71.462111,3101,0.0,151640.0,1.5808350030124856,0
12218,8.61215628701821e+18,3101.0,98.17,3101.0,1465289892477.0,42.988483,-71.462111,3101,7.782217895971216e+18,3101.0,23.99,1465289881758.0,42.988483,-71.462111,3101,0.0,10719.0,1.5808350030124856,0
12237,7.244588559690263e+18,3101.0,108.67,3101.0,1465289993497.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,391720480.0,1.5808350030124856,1
12238,7.244588559690263e+18,3101.0,108.67,3101.0,1465289993497.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,391717214.0,1.5808350030124856,1
12239,7.244588559690263e+18,3101.0,108.67,3101.0,1465289993497.0,42.988483,-71.462111,3101,5.265280750934553e+18,3101.0,107.67,1465250963494.0,42.988483,-71.462111,3101,0.0,39030003.0,1.5808350030124856,1
12240,7.244588559690263e+18,3101.0,108.67,3101.0,1465289993497.0,42.988483,-71.462111,3101,7.369991467086098e+18,3101.0,82.32,1465289583563.0,42.988483,-71.462111,3101,0.0,409934.0,1.5808350030124856,0
12241,7.244588559690263e+18,3101.0,108.67,3101.0,1465289993497.0,42.988483,-71.462111,3101,7.340217921206104e+18,3101.0,122.78,1465289683720.0,42.988483,-71.462111,3101,0.0,309777.0,1.5808350030124856,0
12242,7.244588559690263e+18,3101.0,108.67,3101.0,1465289993497.0,42.988483,-71.462111,3101,4.866000526795282e+18,3101.0,151.23,1465289740837.0,42.988483,-71.462111,3101,0.0,252660.0,1.5808350030124856,0
12243,7.244588559690263e+18,3101.0,108.67,3101.0,1465289993497.0,42.988483,-71.462111,3101,7.782217895971216e+18,3101.0,23.99,1465289881758.0,42.988483,-71.462111,3101,0.0,111739.0,1.5808350030124856,0
12244,7.244588559690263e+18,3101.0,108.67,3101.0,1465289993497.0,42.988483,-71.462111,3101,8.61215628701821e+18,3101.0,98.17,1465289892477.0,42.988483,-71.462111,3101,0.0,101020.0,1.5808350030124856,0
12262,6.683129151496777e+18,3101.0,27.22,3101.0,1465289995689.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,391722672.0,1.5808350030124856,1
12263,6.683129151496777e+18,3101.0,27.22,3101.0,1465289995689.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,391719406.0,1.5808350030124856,1
12264,6.683129151496777e+18,3101.0,27.22,3101.0,1465289995689.0,42.988483,-71.462111,3101,5.265280750934553e+18,3101.0,107.67,1465250963494.0,42.988483,-71.462111,3101,0.0,39032195.0,1.5808350030124856,1
12265,6.683129151496777e+18,3101.0,27.22,3101.0,1465289995689.0,42.988483,-71.462111,3101,7.369991467086098e+18,3101.0,82.32,1465289583563.0,42.988483,-71.462111,3101,0.0,412126.0,1.5808350030124856,0
12266,6.683129151496777e+18,3101.0,27.22,3101.0,1465289995689.0,42.988483,-71.462111,3101,7.340217921206104e+18,3101.0,122.78,1465289683720.0,42.988483,-71.462111,3101,0.0,311969.0,1.5808350030124856,0
12267,6.683129151496777e+18,3101.0,27.22,3101.0,1465289995689.0,42.988483,-71.462111,3101,4.866000526795282e+18,3101.0,151.23,1465289740837.0,42.988483,-71.462111,3101,0.0,254852.0,1.5808350030124856,0
12268,6.683129151496777e+18,3101.0,27.22,3101.0,1465289995689.0,42.988483,-71.462111,3101,7.782217895971216e+18,3101.0,23.99,1465289881758.0,42.988483,-71.462111,3101,0.0,113931.0,1.5808350030124856,0
12269,6.683129151496777e+18,3101.0,27.22,3101.0,1465289995689.0,42.988483,-71.462111,3101,8.61215628701821e+18,3101.0,98.17,1465289892477.0,42.988483,-71.462111,3101,0.0,103212.0,1.5808350030124856,0
12270,6.683129151496777e+18,3101.0,27.22,3101.0,1465289995689.0,42.988483,-71.462111,3101,7.244588559690263e+18,3101.0,108.67,1465289993497.0,42.988483,-71.462111,3101,0.0,2192.0,1.5808350030124856,0
12287,9.101198192344368e+18,3101.0,10.44,3101.0,1465290007791.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,391734774.0,1.5808350030124856,1
12288,9.101198192344368e+18,3101.0,10.44,3101.0,1465290007791.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,391731508.0,1.5808350030124856,1
12289,9.101198192344368e+18,3101.0,10.44,3101.0,1465290007791.0,42.988483,-71.462111,3101,5.265280750934553e+18,3101.0,107.67,1465250963494.0,42.988483,-71.462111,3101,0.0,39044297.0,1.5808350030124856,1
12290,9.101198192344368e+18,3101.0,10.44,3101.0,1465290007791.0,42.988483,-71.462111,3101,7.369991467086098e+18,3101.0,82.32,1465289583563.0,42.988483,-71.462111,3101,0.0,424228.0,1.5808350030124856,0
12291,9.101198192344368e+18,3101.0,10.44,3101.0,1465290007791.0,42.988483,-71.462111,3101,7.340217921206104e+18,3101.0,122.78,1465289683720.0,42.988483,-71.462111,3101,0.0,324071.0,1.5808350030124856,0
12292,9.101198192344368e+18,3101.0,10.44,3101.0,1465290007791.0,42.988483,-71.462111,3101,4.866000526795282e+18,3101.0,151.23,1465289740837.0,42.988483,-71.462111,3101,0.0,266954.0,1.5808350030124856,0
12293,9.101198192344368e+18,3101.0,10.44,3101.0,1465290007791.0,42.988483,-71.462111,3101,7.782217895971216e+18,3101.0,23.99,1465289881758.0,42.988483,-71.462111,3101,0.0,126033.0,1.5808350030124856,0
12294,9.101198192344368e+18,3101.0,10.44,3101.0,1465290007791.0,42.988483,-71.462111,3101,8.61215628701821e+18,3101.0,98.17,1465289892477.0,42.988483,-71.462111,3101,0.0,115314.0,1.5808350030124856,0
12295,9.101198192344368e+18,3101.0,10.44,3101.0,1465290007791.0,42.988483,-71.462111,3101,7.244588559690263e+18,3101.0,108.67,1465289993497.0,42.988483,-71.462111,3101,0.0,14294.0,1.5808350030124856,0
12296,9.101198192344368e+18,3101.0,10.44,3101.0,1465290007791.0,42.988483,-71.462111,3101,6.683129151496777e+18,3101.0,27.22,1465289995689.0,42.988483,-71.462111,3101,0.0,12102.0,1.5808350030124856,0
12312,8.752831362046597e+18,3101.0,108.53,3101.0,1465290027771.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,391754754.0,1.5808350030124856,1
12313,8.752831362046597e+18,3101.0,108.53,3101.0,1465290027771.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,391751488.0,1.5808350030124856,1
12314,8.752831362046597e+18,3101.0,108.53,3101.0,1465290027771.0,42.988483,-71.462111,3101,5.265280750934553e+18,3101.0,107.67,1465250963494.0,42.988483,-71.462111,3101,0.0,39064277.0,1.5808350030124856,1
12315,8.752831362046597e+18,3101.0,108.53,3101.0,1465290027771.0,42.988483,-71.462111,3101,7.369991467086098e+18,3101.0,82.32,1465289583563.0,42.988483,-71.462111,3101,0.0,444208.0,1.5808350030124856,0
12316,8.752831362046597e+18,3101.0,108.53,3101.0,1465290027771.0,42.988483,-71.462111,3101,7.340217921206104e+18,3101.0,122.78,1465289683720.0,42.988483,-71.462111,3101,0.0,344051.0,1.5808350030124856,0
12317,8.752831362046597e+18,3101.0,108.53,3101.0,1465290027771.0,42.988483,-71.462111,3101,4.866000526795282e+18,3101.0,151.23,1465289740837.0,42.988483,-71.462111,3101,0.0,286934.0,1.5808350030124856,0
12318,8.752831362046597e+18,3101.0,108.53,3101.0,1465290027771.0,42.988483,-71.462111,3101,7.782217895971216e+18,3101.0,23.99,1465289881758.0,42.988483,-71.462111,3101,0.0,146013.0,1.5808350030124856,0
12319,8.752831362046597e+18,3101.0,108.53,3101.0,1465290027771.0,42.988483,-71.462111,3101,8.61215628701821e+18,3101.0,98.17,1465289892477.0,42.988483,-71.462111,3101,0.0,135294.0,1.5808350030124856,0
12320,8.752831362046597e+18,3101.0,108.53,3101.0,1465290027771.0,42.988483,-71.462111,3101,7.244588559690263e+18,3101.0,108.67,1465289993497.0,42.988483,-71.462111,3101,0.0,34274.0,1.5808350030124856,0
12321,8.752831362046597e+18,3101.0,108.53,3101.0,1465290027771.0,42.988483,-71.462111,3101,6.683129151496777e+18,3101.0,27.22,1465289995689.0,42.988483,-71.462111,3101,0.0,32082.0,1.5808350030124856,0
12322,8.752831362046597e+18,3101.0,108.53,3101.0,1465290027771.0,42.988483,-71.462111,3101,9.101198192344368e+18,3101.0,10.44,1465290007791.0,42.988483,-71.462111,3101,0.0,19980.0,1.5808350030124856,0
12337,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,391789666.0,1.5808350030124856,1
12338,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,391786400.0,1.5808350030124856,1
12339,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,5.265280750934553e+18,3101.0,107.67,1465250963494.0,42.988483,-71.462111,3101,0.0,39099189.0,1.5808350030124856,1
12340,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,7.369991467086098e+18,3101.0,82.32,1465289583563.0,42.988483,-71.462111,3101,0.0,479120.0,1.5808350030124856,0
12341,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,7.340217921206104e+18,3101.0,122.78,1465289683720.0,42.988483,-71.462111,3101,0.0,378963.0,1.5808350030124856,0
12342,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,4.866000526795282e+18,3101.0,151.23,1465289740837.0,42.988483,-71.462111,3101,0.0,321846.0,1.5808350030124856,0
12343,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,7.782217895971216e+18,3101.0,23.99,1465289881758.0,42.988483,-71.462111,3101,0.0,180925.0,1.5808350030124856,0
12344,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,8.61215628701821e+18,3101.0,98.17,1465289892477.0,42.988483,-71.462111,3101,0.0,170206.0,1.5808350030124856,0
12345,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,7.244588559690263e+18,3101.0,108.67,1465289993497.0,42.988483,-71.462111,3101,0.0,69186.0,1.5808350030124856,0
12346,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,6.683129151496777e+18,3101.0,27.22,1465289995689.0,42.988483,-71.462111,3101,0.0,66994.0,1.5808350030124856,0
12347,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,9.101198192344368e+18,3101.0,10.44,1465290007791.0,42.988483,-71.462111,3101,0.0,54892.0,1.5808350030124856,0
12348,7.777549164595319e+18,3101.0,86.84,3101.0,1465290062683.0,42.988483,-71.462111,3101,8.752831362046597e+18,3101.0,108.53,1465290027771.0,42.988483,-71.462111,3101,0.0,34912.0,1.5808350030124856,0
12362,5.73125787019376e+18,3101.0,90.9,3101.0,1465290067084.0,42.988483,-71.462111,3101,6.487102858239636e+18,3101.0,77.98,1464898273017.0,42.988483,-71.462111,3101,0.0,391794067.0,1.5808350030124856,1
12363,5.73125787019376e+18,3101.0,90.9,3101.0,1465290067084.0,42.988483,-71.462111,3101,6.080357845129967e+18,3101.0,45.06,1464898276283.0,42.988483,-71.462111,3101,0.0,391790801.0,1.5808350030124856,1
12364,5.73125787019376e+18,3101.0,90.9,3101.0,1465290067084.0,42.988483,-71.462111,3101,5.265280750934553e+18,3101.0,107.67,1465250963494.0,42.988483,-71.462111,3101,0.0,39103590.0,1.5808350030124856,1
12365,5.73125787019376e+18,3101.0,90.9,3101.0,1465290067084.0,42.988483,-71.462111,3101,7.369991467086098e+18,3101.0,82.32,1465289583563.0,42.988483,-71.462111,3101,0.0,483521.0,1.5808350030124856,0
12366,5.73125787019376e+18,3101.0,90.9,3101.0,1465290067084.0,42.988483,-71.462111,3101,7.340217921206104e+18,3101.0,122.78,1465289683720.0,42.988483,-71.462111,3101,0.0,383364.0,1.5808350030124856,0
12367,5.73125787019376e+18,3101.0,90.9,3101.0,1465290067084.0,42.988483,-71.462111,3101,4.866000526795282e+18,3101.0,151.23,1465289740837.0,42.988483,-71.462111,3101,0.0,326247.0,1.5808350030124856,0
12368,5.73125787019376e+18,3101.0,90.9,3101.0,1465290067084.0,42.988483,-71.462111,3101,7.782217895971216e+18,3101.0,23.99,1465289881758.0,42.988483,-71.462111,3101,0.0,185326.0,1.5808350030124856,0
12369,5.73125787019376e+18,3101.0,90.9,3101.0,1465290067084.0,42.988483,-71.462111,3101,8.61215628701821e+18,3101.0,98.17,1465289892477.0,42.988483,-71.462111,3101,0.0,174607.0,1.5808350030124856,0
12370,5.73125787019376e+18,3101.0,90.9,3101.0,1465290067084.0,42.988483,-71.462111,3101,7.244588559690263e+18,3101.0,108.67,1465289993497.0,42.988483,-71.462111,3101,0.0,73587.0,1.5808350030124856,0
